OBS AUSTRUS BRITPUS CDNDLUS DTCHGUS FRNFRUS GERMDUS JAPYNUS SWISFUS
8/14/1987 1.411631846 0.629326621 1.3312  2.115 6.2685  1.876 150 1.558
8/17/1987 1.406865504 0.628614534 1.3311  2.1155  6.273 1.877 149.92  1.5576
8/18/1987 1.396453009 0.61842919  1.3317  2.0785  6.161 1.8445  146.07  1.527
8/19/1987 1.409840688 0.619195046 1.3308  2.0752  6.15  1.841 145.1 1.5265
8/20/1987 1.410835214 0.616522811 1.3271  2.06  6.108 1.8277  144.15  1.5145
8/21/1987 1.40390285  0.613873542 1.325 2.0495  6.081 1.818 142.75  1.5047
8/24/1987 1.397819402 0.613496933 1.3213  2.048 6.074 1.8165  142 1.497
8/25/1987 1.401541696 0.617970585 1.3195  2.056 6.093 1.823 143.22  1.503
8/26/1987 1.404494382 0.618620476 1.3223  2.057 6.0935  1.8255  143.05  1.504
8/27/1987 1.404889014 0.613873542 1.317 2.0435  6.058 1.8135  142.05  1.493
8/28/1987 1.405481377 0.612557427 1.3183  2.0395  6.0495  1.81  142 1.4922
8/31/1987 1.399580126 0.61244488  1.3196  2.04  6.052 1.8108  141.75  1.4935
9/01/1987 1.393145723 0.60971892  1.3173  2.043 6.0675  1.813 141.83  1.4975
9/02/1987 1.387347392 0.606170819 1.3155  2.031 6.035 1.803 141.03  1.489
9/03/1987 1.384849744 0.603500302 1.3142  2.0195  6.003 1.7935  141.03  1.483
9/04/1987 1.382361073 0.604668037 1.3142  2.0215  6.011 1.796 141.75  1.487
9/08/1987 1.374003847 0.602591142 1.313 2.018 5.998 1.7927  141.75  1.4843
9/09/1987 1.372306848 0.605693519 1.3204  2.0231  6.012 1.797 141.6 1.487
9/10/1987 1.375515818 0.60801362  1.3215  2.0335  6.043 1.8065  142.57  1.496
9/11/1987 1.368925394 0.606060606 1.3183  2.026 6.024 1.7998  142.8 1.4905
9/14/1987 1.374381528 0.610873549 1.3184  2.046 6.071 1.8175  144.5 1.508
9/15/1987 1.370989855 0.608902149 1.3153  2.0438  6.059 1.816 144.05  1.5048
9/16/1987 1.364442625 0.607828835 1.3178  2.0435  6.054 1.816 144.36  1.506
9/17/1987 1.363512408 0.607459604 1.3155  2.0445  6.0575  1.817 143.4 1.507
9/18/1987 1.361099769 0.604120099 1.3136  2.0325  6.021 1.806 142.67  1.4967
9/21/1987 1.358142062 0.606869766 1.315 2.043 6.0475  1.815 143.55  1.5053
9/22/1987 1.365187713 0.609384522 1.3178  2.049 6.069 1.8203  144.15  1.508
9/23/1987 1.365747064 0.608939228 1.3174  2.051 6.077 1.8218  143.9 1.5125
9/24/1987 1.372683596 0.610873549 1.316 2.0505  6.0735  1.8217  143.73  1.5109
9/25/1987 1.38026225  0.609124688 1.3123  2.0495  6.071 1.821 143.67  1.5113
9/28/1987 1.373815084 0.609013398 1.3114  2.0545  6.0825  1.8247  144.07  1.514
9/29/1987 1.394700139 0.614250614 1.31  2.0705  6.125 1.84  146.2 1.5288
9/30/1987 1.410835214 0.615460364 1.3095  2.0735  6.165 1.8428  146.5 1.5336
10/01/1987  1.408450704 0.618620476 1.307 2.078 6.149 1.8468  146.9 1.534
10/02/1987  1.400952648 0.616827042 1.3085  2.0735  6.1315  1.8425  146.4 1.5352
10/05/1987  1.40016802  0.615839389 1.309 2.0735  6.133 1.8427  146.85  1.5355
10/06/1987  1.393339836 0.612745098 1.3049  2.0655  6.11  1.8355  146.71  1.5307
10/07/1987  1.381788034 0.609644577 1.3052  2.055 6.08  1.826 145.65  1.524
10/08/1987  1.382170007 0.608828006 1.304 2.0515  6.069 1.8225  144.89  1.5187
10/09/1987  1.380452789 0.605803598 1.307 2.042 6.043 1.814 143.85  1.509
10/13/1987  1.384849744 0.607164542 1.306 2.0495  6.067 1.821 143.75  1.5096
10/14/1987  1.382743363 0.604960678 1.306 2.038 6.035 1.8113  142.75  1.5015
10/15/1987  1.374381528 0.600961538 1.3009  2.0265  6.0105  1.801 142.15  1.49
10/16/1987  1.386962552 0.600781015 1.2985  2.027 6.012 1.8015  142.75  1.493
10/19/1987  1.384466288 0.595238095 1.2966  2.0003  5.943 1.7777  141.83  1.4773
10/20/1987  1.397624039 0.604412209 1.3192  2.0335  6.0375  1.8078  143.9 1.501
10/21/1987  1.401541696 0.605510142 1.3145  2.0395  6.054 1.8133  144.2 1.506
10/22/1987  1.397819402 0.606244316 1.3167  2.0405  6.055 1.814 144.68  1.505
10/23/1987  1.396258028 0.597014925 1.314 2.01  5.975 1.787 142.85  1.479
10/26/1987  1.415428167 0.592417062 1.3155  1.9975  5.947 1.7745  142.2 1.463
10/27/1987  1.432254368 0.589448865 1.3183  1.9945  5.907 1.7635  141.58  1.4535
10/28/1987  1.455604076 0.584795322 1.3185  1.9736  5.878 1.7531  139.18  1.444
10/29/1987  1.493651979 0.581733566 1.318 1.9462  5.832 1.7285  138.25  1.435
10/30/1987  1.492537313 0.58088876  1.3162  1.945 5.868 1.7283  138.4 1.429
11/02/1987  1.478852411 0.575043128 1.3145  1.9272  5.8075  1.7125  137 1.4163
11/03/1987  1.492091913 0.574712644 1.322 1.9295  5.835 1.715 137.38  1.4142
11/04/1987  1.485442662 0.572016932 1.3236  1.925 5.82  1.7105  137.28  1.411
11/05/1987  1.4803849 0.560852496 1.3315  1.8775  5.68  1.669 134.7 1.368
11/06/1987  1.462415911 0.561009818 1.3205  1.8835  5.69  1.6745  135.4 1.379
11/09/1987  1.464128843 0.557724484 1.3204  1.8685  5.633 1.6615  134.3 1.3655
11/10/1987  1.471670346 0.559753708 1.32  1.873 5.664 1.665 134.55  1.366
11/12/1987  1.465201465 0.568990043 1.3175  1.911 5.755 1.6985  136.45  1.398
11/13/1987  1.458151064 0.56561086  1.319 1.9015  5.725 1.688 135.85  1.3885
11/16/1987  1.457088737 0.571428571 1.3177  1.9185  5.758 1.7035  136.6 1.4
11/17/1987  1.435338022 0.566893424 1.3172  1.9065  5.729 1.6932  135.72  1.39
11/18/1987  1.439884809 0.564971751 1.315 1.9 5.72  1.6875  135.55  1.3835
11/19/1987  1.440507058 0.561734637 1.3107  1.8915  5.699 1.6805  135.15  1.3768
11/20/1987  1.450326323 0.562113547 1.3137  1.894 5.71  1.682 135.45  1.38
11/23/1987  1.464772228 0.558503211 1.3115  1.877 5.668 1.6678  134.73  1.369
11/24/1987  1.452432825 0.564174894 1.315 1.8985  5.719 1.687 135.52  1.3865
11/25/1987  1.444877908 0.557880056 1.31  1.8785  5.661 1.6686  134.8 1.3715
11/27/1987  1.440507058 0.55233361  1.3091  1.862 5.636 1.6545  133.7 1.3585
11/30/1987  1.418439716 0.547765118 1.3081  1.8455  5.579 1.6405  132.42  1.3455
12/01/1987  1.418439716 0.550055006 1.3138  1.8555  5.616 1.6485  133 1.361
12/02/1987  1.423284942 0.55187638  1.3134  1.861 5.6215  1.6535  132.7 1.352
12/03/1987  1.425719989 0.553556601 1.3117  1.8675  5.6425  1.6595  132.9 1.359
12/04/1987  1.436162574 0.556173526 1.3108  1.8775  5.662 1.669 132.85  1.3645
12/07/1987  1.434308663 0.557413601 1.3112  1.881 5.667 1.6715  132.8 1.3665
12/08/1987  1.432049262 0.556730876 1.3097  1.8775  5.6565  1.6688  132.72  1.3645
12/09/1987  1.423690205 0.554938957 1.3075  1.872 5.6376  1.6642  132.4 1.361
12/10/1987  1.414827391 0.546448087 1.3055  1.841 5.556 1.6365  129.4 1.3345
12/11/1987  1.401148942 0.544069641 1.3056  1.8355  5.535 1.6315  128.5 1.331
12/14/1987  1.39275766  0.544365814 1.3077  1.8345  5.53  1.631 128.02  1.3282
12/15/1987  1.403114915 0.546000546 1.3074  1.835 5.529 1.6305  127.6 1.328
12/16/1987  1.397624039 0.546000546 1.3086  1.8357  5.536 1.6308  127.28  1.3285
12/17/1987  1.395089286 0.544810678 1.306 1.8265  5.489 1.6225  126.25  1.317
12/18/1987  1.403508772 0.547705116 1.3065  1.839 5.532 1.634 127.1 1.3275
12/21/1987  1.403508772 0.547345375 1.3074  1.8395  5.5265  1.6345  127.08  1.3295
12/22/1987  1.401541696 0.546298825 1.3058  1.8335  5.508 1.6285  126.55  1.3235
12/23/1987  1.402721279 0.548486178 1.3068  1.842 5.531 1.6365  126.75  1.3305
12/24/1987  1.399580126 0.546000546 1.307 1.8335  5.506 1.629 126.12  1.3215
12/28/1987  1.39275766  0.537634409 1.3037  1.797 5.413 1.5965  123.15  1.29
12/29/1987  1.386001386 0.537345513 1.3053  1.7965  5.403 1.5958  123.5 1.289
12/30/1987  1.390627173 0.538213132 1.3033  1.793 5.399 1.594 123.4 1.2895
12/31/1987  1.385041551 0.530222694 1.3002  1.767 5.328 1.5708  121.25  1.2715
1/04/1988 1.386577926 0.532679913 1.299 1.784 5.3625  1.5845  122.7 1.285
1/05/1988 1.40944327  0.546298825 1.2965  1.829 5.5 1.627 126.9 1.325
1/06/1988 1.418439716 0.553709856 1.2894  1.854 5.579 1.6492  129.65  1.347
1/07/1988 1.414627246 0.550660793 1.2878  1.8425  5.541 1.639 128.58  1.3378
1/08/1988 1.416831964 0.553709856 1.2854  1.8555  5.575 1.6505  129.15  1.3493
1/11/1988 1.40944327  0.548877545 1.2897  1.8405  5.528 1.637 128.2 1.3377
1/12/1988 1.408450704 0.549148819 1.286 1.8378  5.521 1.635 127.38  1.3346
1/13/1988 1.407459536 0.547945205 1.2888  1.8358  5.514 1.6333  126.65  1.3303
1/14/1988 1.408847563 0.551724138 1.2911  1.839 5.5325  1.637 126.73  1.3362
1/15/1988 1.424501425 0.563221628 1.2862  1.8865  5.66  1.6795  130.5 1.372
1/19/1988 1.405481377 0.562271577 1.287 1.8835  5.649 1.6758  128.6 1.366
1/20/1988 1.399580126 0.557942309 1.2825  1.8665  5.6035  1.6618  127.75  1.349
1/21/1988 1.397624039 0.556792873 1.2827  1.87  5.611 1.664 127.2 1.351
1/22/1988 1.400560224 0.561072771 1.2798  1.883 5.646 1.6755  127.85  1.3567
1/25/1988 1.398210291 0.564334086 1.2802  1.885 5.656 1.6775  127.78  1.3616
1/26/1988 1.400756408 0.563697858 1.2805  1.883 5.651 1.6765  127.88  1.3605
1/27/1988 1.401345291 0.561860883 1.2789  1.877 5.633 1.6712  127.6 1.3615
1/28/1988 1.400952648 0.561167228 1.2768  1.8725  5.618 1.667 127.17  1.3565
1/29/1988 1.412429379 0.565259171 1.276 1.885 5.655 1.6785  127.75  1.3673
2/01/1988 1.410039481 0.568828214 1.2741  1.9005  5.703 1.692 129.38  1.3825
2/02/1988 1.401541696 0.564971751 1.275 1.8895  5.677 1.682 128.28  1.373
2/03/1988 1.405876564 0.565930956 1.275 1.8965  5.694 1.688 127.9 1.3795
2/04/1988 1.407261469 0.567279328 1.2712  1.898 5.7045  1.6903  128.5 1.382
2/05/1988 1.407459536 0.56980057  1.2676  1.907 5.733 1.6985  129.05  1.392
2/08/1988 1.406074241 0.570125428 1.2659  1.904 5.721 1.695 128.6 1.3865
2/09/1988 1.408847563 0.572672088 1.2664  1.9095  5.737 1.7005  129.18  1.3932
2/10/1988 1.405283867 0.567923671 1.2695  1.899 5.711 1.6905  129.02  1.3863
2/11/1988 1.401541696 0.568666477 1.2665  1.9 5.723 1.6915  129.14  1.3875
2/12/1988 1.415227852 0.574877838 1.2625  1.924 5.785 1.7135  131.15  1.407
2/16/1988 1.400560224 0.572246066 1.2682  1.9183  5.771 1.7081  130.25  1.402
2/17/1988 1.399580126 0.57208238  1.2656  1.9165  5.764 1.7063  130.3 1.4027
2/18/1988 1.398014819 0.573558933 1.2684  1.921 5.78  1.7105  130.23  1.4067
2/19/1988 1.391788448 0.571755289 1.2708  1.9175  5.778 1.7075  130.05  1.3995
2/22/1988 1.389274799 0.566893424 1.2738  1.9035  5.737 1.6955  129.28  1.3912
2/23/1988 1.390627173 0.56615524  1.2706  1.899 5.7245  1.6918  128.78  1.3902
2/24/1988 1.39528394  0.566893424 1.2647  1.903 5.733 1.6953  128.8 1.3947
2/25/1988 1.394894685 0.567054154 1.2645  1.9045  5.7385  1.697 128.8 1.396
2/26/1988 1.390820584 0.563952177 1.2634  1.8945  5.714 1.6875  128.19  1.3875
2/29/1988 1.391594768 0.56385678  1.2606  1.8955  5.718 1.6883  128.45  1.3925
3/01/1988 1.388310426 0.562587904 1.257 1.8925  5.706 1.6855  128.27  1.3917
3/02/1988 1.383508578 0.5648122 1.2558  1.901 5.728 1.6935  129.2 1.3987
3/03/1988 1.38026225  0.56561086  1.2535  1.905 5.738 1.6966  129.25  1.407
3/04/1988 1.377031121 0.563697858 1.2559  1.897 5.719 1.6895  128.75  1.3993
3/07/1988 1.372118551 0.550055006 1.256 1.883 5.6765  1.6772  128.17  1.3838
3/08/1988 1.367989056 0.543035569 1.2536  1.874 5.651 1.669 128.09  1.3775
3/09/1988 1.372683596 0.541271989 1.2535  1.8735  5.652 1.668 128.02  1.379
3/10/1988 1.372306848 0.542829226 1.2568  1.8715  5.673 1.6652  128.1 1.3795
3/11/1988 1.367240908 0.539811066 1.2563  1.868 5.65  1.662 127.38  1.372
3/14/1988 1.37136588  0.539723661 1.2575  1.869 5.65  1.6635  126.92  1.3725
3/15/1988 1.367240908 0.539316147 1.2562  1.872 5.66  1.6658  127.15  1.377
3/16/1988 1.361470388 0.541271989 1.2515  1.8785  5.685 1.6715  127.43  1.384
3/17/1988 1.36239782  0.545702592 1.2495  1.9005  5.743 1.6913  128.65  1.4014
3/18/1988 1.354829969 0.549299643 1.249 1.906 5.76  1.6965  128.35  1.4065
3/21/1988 1.353912808 0.547555166 1.2492  1.9 5.746 1.6913  127.08  1.4002
3/22/1988 1.352813853 0.54662731  1.2472  1.9025  5.7545  1.6937  127.12  1.402
3/23/1988 1.349527665 0.544959128 1.2437  1.899 5.747 1.6917  126.8 1.398
3/24/1988 1.347164219 0.542593597 1.2428  1.887 5.707 1.6795  125.75  1.3887
3/25/1988 1.354096141 0.544662309 1.2437  1.8835  5.687 1.6763  125.35  1.3865
3/28/1988 1.364815068 0.537981493 1.2373  1.8655  5.626 1.6606  124.2 1.3707
3/29/1988 1.359804188 0.535331906 1.236 1.8685  5.64  1.6632  124.65  1.3745
3/30/1988 1.353546291 0.532765051 1.2364  1.8685  5.643 1.6637  124.84  1.373
3/31/1988 1.349163519 0.530082163 1.2342  1.859 5.6125  1.6558  124.1 1.3625
4/01/1988 1.348617667 0.529100529 1.2348  1.8595  5.6175  1.656 124 1.365
4/04/1988 1.348617667 0.529661017 1.2366  1.8565  5.61  1.654 124.4 1.3635
4/05/1988 1.347890551 0.532197978 1.2395  1.8745  5.661 1.6695  125.18  1.3757
4/06/1988 1.350803728 0.533333333 1.2406  1.878 5.6775  1.674 125.5 1.383
4/07/1988 1.355564593 0.534473544 1.245 1.8855  5.694 1.68  125.82  1.3905
4/08/1988 1.349709812 0.533276451 1.248 1.878 5.673 1.6727  125.55  1.3828
4/11/1988 1.341921632 0.539257981 1.2396  1.893 5.717 1.6865  126.68  1.3958
4/12/1988 1.34589502  0.540394488 1.237 1.8945  5.723 1.688 126.56  1.3982
4/13/1988 1.344266703 0.54377379  1.2384  1.9 5.738 1.6935  126.33  1.405
4/14/1988 1.337077149 0.533162721 1.2365  1.8665  5.642 1.663 123.65  1.374
4/15/1988 1.337792642 0.529520784 1.2335  1.8625  5.633 1.661 123.88  1.3725
4/18/1988 1.334044824 0.524934383 1.2324  1.8595  5.63  1.6575  124.06  1.371
4/19/1988 1.337077149 0.528401585 1.234 1.866 5.65  1.663 124.18  1.3754
4/20/1988 1.331203408 0.528262018 1.2285  1.867 5.651 1.664 123.98  1.3752
4/21/1988 1.331380642 0.52687039  1.2337  1.867 5.652 1.6642  124.15  1.3752
4/22/1988 1.32222663  0.529380625 1.233 1.8765  5.6785  1.6725  124.7 1.3835
4/25/1988 1.325029813 0.533390228 1.2318  1.882 5.693 1.6775  124.82  1.3885
4/26/1988 1.324503311 0.533333333 1.229 1.879 5.69  1.6752  124.79  1.3866
4/27/1988 1.325029813 0.532765051 1.2285  1.878 5.687 1.675 125.1 1.388
4/28/1988 1.319435282 0.53361793  1.2315  1.872 5.669 1.6687  124.6 1.3846
4/29/1988 1.319957761 0.532339633 1.2292  1.878 5.691 1.6746  124.92  1.3935
5/02/1988 1.314751512 0.534330751 1.2314  1.882 5.702 1.6786  124.95  1.398
5/03/1988 1.305483029 0.534416417 1.2347  1.8815  5.701 1.6772  124.88  1.395
5/04/1988 1.299714063 0.53633682  1.2355  1.8845  5.707 1.6799  125 1.4
5/05/1988 1.302761855 0.535762122 1.2332  1.8835  5.719 1.6792  124.65  1.3993
5/06/1988 1.302083333 0.537056928 1.2379  1.885 5.714 1.6805  124.88  1.402
5/09/1988 1.297185108 0.531999787 1.2396  1.8865  5.706 1.682 124.82  1.401
5/10/1988 1.290322581 0.531547334 1.2384  1.882 5.692 1.6787  124.44  1.3949
5/11/1988 1.293661061 0.530222694 1.2322  1.8815  5.692 1.6775  124.25  1.394
5/12/1988 1.297016861 0.530644733 1.2313  1.884 5.695 1.6792  124.39  1.396
5/13/1988 1.293159188 0.52882073  1.2338  1.888 5.707 1.6832  124.68  1.4002
5/16/1988 1.294163323 0.529380625 1.2335  1.8945  5.726 1.689 124.95  1.4045
5/17/1988 1.305312622 0.536538255 1.236 1.91  5.77  1.7043  125.73  1.4195
5/18/1988 1.298026999 0.536480687 1.2409  1.91  5.77  1.7054  125.4 1.4215
5/19/1988 1.290322581 0.535676023 1.2434  1.905 5.7535  1.7006  124.87  1.4172
5/20/1988 1.276976121 0.53711462  1.2423  1.9075  5.7585  1.7034  124.84  1.4207
5/23/1988 1.272264631 0.535045479 1.2431  1.9068  5.754 1.7015  124.55  1.4175
5/24/1988 1.275835672 0.53561864  1.2415  1.907 5.7495  1.7025  124.35  1.422
5/25/1988 1.267427123 0.536768653 1.2433  1.9105  5.7555  1.7058  124.35  1.425
5/26/1988 1.254233037 0.536912752 1.2375  1.9125  5.757 1.7079  124.44  1.424
5/27/1988 1.242236025 0.538938292 1.24  1.924 5.781 1.7185  125 1.4365
5/31/1988 1.246727341 0.544010445 1.2339  1.9375  5.822 1.729 125.11  1.4438
6/01/1988 1.233197682 0.548395942 1.2325  1.935 5.828 1.7258  125.2 1.4412
6/02/1988 1.246261216 0.555709919 1.233 1.938 5.836 1.7248  126.55  1.437
6/03/1988 1.239925604 0.557413601 1.231 1.94  5.837 1.7272  125.97  1.4395
6/06/1988 1.257861635 0.555031359 1.2325  1.9285  5.806 1.717 126.18  1.4325
6/07/1988 1.253604112 0.552120141 1.2307  1.926 5.794 1.7154  125.72  1.429
6/08/1988 1.241464929 0.550327445 1.2228  1.9295  5.802 1.7185  125.25  1.4325
6/09/1988 1.240233164 0.55111601  1.2214  1.9315  5.811 1.72  125.2 1.4357
6/10/1988 1.237623762 0.550357733 1.2195  1.931 5.809 1.7195  124.92  1.4373
6/13/1988 1.246416552 0.550509221 1.2207  1.937 5.8275  1.7253  125.2 1.4425
6/14/1988 1.251094708 0.56022409  1.218 1.961 5.891 1.7475  126.4 1.4627
6/15/1988 1.240848741 0.559910414 1.2158  1.9675  5.915 1.7532  126.27  1.466
6/16/1988 1.239157373 0.559910414 1.2138  1.971 5.913 1.754 125.78  1.4614
6/17/1988 1.228501229 0.561009818 1.213 1.9705  5.911 1.7532  125.87  1.4575
6/20/1988 1.218769043 0.560381059 1.2096  1.98  5.932 1.7603  126.25  1.4635
6/21/1988 1.213592233 0.560067208 1.2082  1.978 5.93  1.7578  126.47  1.4626
6/22/1988 1.22488976  0.565706851 1.2105  2.0025  5.99  1.7785  128.63  1.4731
6/23/1988 1.219066195 0.569281567 1.2041  2.012 6.015 1.786 128.67  1.478
6/24/1988 1.214181642 0.579710145 1.2028  2.044 6.11  1.815 130.6 1.507
6/27/1988 1.225490196 0.587233543 1.2076  2.05  6.141 1.8185  130.88  1.5055
6/28/1988 1.241773252 0.582072177 1.21  2.04  6.093 1.809 130.95  1.498
6/29/1988 1.271779219 0.586063412 1.2176  2.064 6.163 1.8295  133.75  1.5155
6/30/1988 1.258653241 0.58530875  1.213 2.05  6.1275  1.817 133.53  1.506
7/01/1988 1.265983036 0.587889477 1.221 2.0525  6.1355  1.8203  134.1 1.5135
7/05/1988 1.276324186 0.585823081 1.2136  2.056 6.144 1.8238  134.29  1.5165
7/06/1988 1.25502008  0.584282793 1.2071  2.053 6.135 1.8218  133.6 1.5137
7/07/1988 1.242544732 0.582309439 1.2053  2.0455  6.115 1.8165  131.77  1.51
7/08/1988 1.255492781 0.587716721 1.2097  2.0695  6.1815  1.838 133.23  1.5307
7/11/1988 1.264702163 0.592066311 1.2085  2.081 6.208 1.8463  132.9 1.5347
7/12/1988 1.260239445 0.58979652  1.2102  2.073 6.195 1.8377  132.63  1.5232
7/13/1988 1.256755058 0.591121357 1.2086  2.0845  6.228 1.847 132.9 1.531
7/14/1988 1.253918495 0.592066311 1.2085  2.0835  6.231 1.8475  133.13  1.532
7/15/1988 1.271455817 0.60132291  1.212 2.116 6.327 1.8765  135.3 1.5557
7/18/1988 1.257071025 0.598802395 1.2097  2.122 6.343 1.8815  134.75  1.5626
7/19/1988 1.246571927 0.590493062 1.2014  2.1035  6.288 1.8643  133.9 1.548
7/20/1988 1.235635735 0.584966364 1.1956  2.09  6.243 1.8507  133.18  1.5367
7/21/1988 1.231375446 0.579206487 1.1975  2.074 6.202 1.838 132.25  1.529
7/22/1988 1.231678778 0.574712644 1.1985  2.061 6.165 1.8263  130.7 1.518
7/25/1988 1.234872808 0.579710145 1.2075  2.0825  6.223 1.8452  132.1 1.5343
7/26/1988 1.239157373 0.583668943 1.209 2.1 6.272 1.8607  132.55  1.546
7/27/1988 1.234263145 0.579374276 1.2074  2.0865  6.2375  1.849 131.7 1.5383
7/28/1988 1.243935813 0.580720093 1.2089  2.1045  6.289 1.865 132.4 1.551
7/29/1988 1.246105919 0.584795322 1.2107  2.1155  6.319 1.875 133.05  1.562
8/01/1988 1.245330012 0.583771162 1.2077  2.1205  6.327 1.8767  132.8 1.562
8/02/1988 1.245330012 0.584795322 1.2065  2.118 6.325 1.8763  132.92  1.5625
8/03/1988 1.243626415 0.584624379 1.203 2.117 6.321 1.8755  132.87  1.5625
8/04/1988 1.24300808  0.585137507 1.203 2.123 6.341 1.8805  133.02  1.5684
8/05/1988 1.245330012 0.59073724  1.2055  2.138 6.381 1.8932  133.68  1.581
8/08/1988 1.25250501  0.589275192 1.2105  2.148 6.414 1.9022  133.75  1.5905
8/09/1988 1.255492781 0.593014292 1.2155  2.1625  6.4585  1.916 134.75  1.603
8/10/1988 1.251877817 0.591540964 1.226 2.164 6.478 1.916 134.45  1.6005
8/11/1988 1.245485116 0.591366056 1.223 2.1445  6.437 1.8995  133.86  1.5905
8/12/1988 1.249219238 0.582920431 1.2198  2.1235  6.386 1.8805  133.15  1.5752
8/15/1988 1.249063203 0.583498658 1.2236  2.1245  6.382 1.881 133.25  1.578
8/16/1988 1.246105919 0.581733566 1.2278  2.113 6.343 1.8715  132.92  1.5698
8/17/1988 1.245330012 0.59178601  1.2324  2.159 6.475 1.913 134.07  1.604
8/18/1988 1.240387001 0.588754784 1.2302  2.1435  6.435 1.898 133.35  1.5973
8/19/1988 1.227897839 0.587371512 1.2272  2.1355  6.417 1.8915  133.45  1.592
8/22/1988 1.228803146 0.59655193  1.2293  2.167 6.506 1.9197  134.1 1.6117
8/23/1988 1.227144435 0.595592615 1.2305  2.153 6.467 1.9065  133.85  1.605
8/24/1988 1.225490196 0.595770033 1.232 2.1355  6.429 1.8915  134.25  1.5955
8/25/1988 1.223990208 0.588581519 1.2345  2.104 6.33  1.8635  133.35  1.5725
8/26/1988 1.232893601 0.591436007 1.2373  2.097 6.3 1.857 133.66  1.566
8/29/1988 1.238696891 0.59347181  1.24  2.1105  6.342 1.8687  134.13  1.5755
8/30/1988 1.242544732 0.591715976 1.2388  2.1095  6.341 1.868 134.47  1.576
8/31/1988 1.24409057  0.59435364  1.24  2.122 6.3785  1.8787  136.52  1.585
9/01/1988 1.259921885 0.599161174 1.237 2.117 6.3705  1.874 136.35  1.581
9/02/1988 1.256913022 0.594177065 1.2372  2.1 6.317 1.8592  136.1 1.564
9/06/1988 1.244245365 0.587095638 1.2338  2.082 6.273 1.8428  135.3 1.5535
9/07/1988 1.247038284 0.585480094 1.239 2.081 6.283 1.8437  133.67  1.5547
9/08/1988 1.243781095 0.589275192 1.2391  2.0865  6.3 1.8485  133.87  1.563
9/09/1988 1.242699143 0.589344649 1.2398  2.087 6.288 1.849 133.62  1.5623
9/12/1988 1.250312578 0.589726956 1.2385  2.083 6.279 1.8452  133.5 1.5538
9/13/1988 1.25502008  0.589622642 1.231 2.086 6.2985  1.8503  133.3 1.5602
9/14/1988 1.260557166 0.597193192 1.2227  2.1205  6.3925  1.879 134.6 1.5835
9/15/1988 1.249219238 0.595238095 1.2238  2.116 6.378 1.8757  133.67  1.582
9/16/1988 1.257229067 0.596872389 1.2235  2.1175  6.378 1.8767  134.3 1.5845
9/19/1988 1.271779219 0.595663569 1.2195  2.109 6.353 1.8688  133.55  1.579
9/20/1988 1.271617497 0.592943967 1.2205  2.1035  6.3385  1.8642  133.9 1.5747
9/21/1988 1.284191601 0.597014925 1.2183  2.1145  6.37  1.8747  134.25  1.5836
9/22/1988 1.275672917 0.59970015  1.2186  2.119 6.395 1.8795  134.63  1.5875
9/23/1988 1.275510204 0.598265031 1.222 2.115 6.39  1.8755  134.47  1.585
9/26/1988 1.282709082 0.600060006 1.2215  2.1235  6.411 1.8835  134.65  1.5936
9/27/1988 1.276487107 0.595663569 1.2186  2.1193  6.396 1.8793  134.45  1.5908
9/28/1988 1.275998469 0.592838511 1.2207  2.1175  6.395 1.878 134.23  1.59
9/29/1988 1.275347532 0.594459636 1.2176  2.1226  6.405 1.8825  134.36  1.5932
9/30/1988 1.277139208 0.591366056 1.2173  2.1115  6.3715  1.873 133.9 1.5835
10/03/1988  1.274859765 0.588754784 1.2105  2.099 6.338 1.861 133.65  1.5788
10/04/1988  1.267266506 0.590144585 1.2099  2.0995  6.34  1.8612  133.26  1.5801
10/05/1988  1.264222503 0.58979652  1.2075  2.101 6.346 1.863 133.5 1.5833
10/06/1988  1.255650427 0.590318772 1.2115  2.103 6.352 1.8649  133.41  1.583
10/07/1988  1.251877817 0.588928151 1.2077  2.0985  6.342 1.8618  133.3 1.58
10/11/1988  1.246261216 0.582750583 1.209 2.0885  6.313 1.8523  131.07  1.571
10/12/1988  1.241927471 0.577700751 1.2105  2.07  6.256 1.836 128.96  1.551
10/13/1988  1.234567901 0.572901747 1.2086  2.052 6.206 1.821 128.03  1.5395
10/14/1988  1.229558588 0.56963828  1.205 2.048 6.1905  1.813 127.15  1.5308
10/17/1988  1.238390093 0.57208238  1.2049  2.0405  6.1825  1.8105  127.28  1.53
10/18/1988  1.235635735 0.570776256 1.1998  2.035 6.159 1.8044  126.67  1.5245
10/19/1988  1.219512195 0.571265353 1.2 2.042 6.184 1.811 127.3 1.5298
10/20/1988  1.218769043 0.567214974 1.1991  2.0335  6.157 1.8025  127.2 1.5225
10/21/1988  1.218323587 0.56753689  1.202 2.0085  6.087 1.7805  126.35  1.5077
10/24/1988  1.223840411 0.570939195 1.1975  2.018 6.11  1.7885  126.83  1.5159
10/25/1988  1.21980971  0.570287995 1.2 2.0165  6.11  1.788 126.7 1.5175
10/26/1988  1.212856277 0.567859171 1.1991  2.0015  6.062 1.7745  125.7 1.5041
10/27/1988  1.220852155 0.56561086  1.2041  2.002 6.06  1.7758  125.9 1.4955
10/28/1988  1.216397032 0.56561086  1.2039  2.005 6.073 1.7775  125.85  1.498
10/31/1988  1.219512195 0.565291125 1.2197  2.0095  6.083 1.782 125.5 1.5015
